CatalogNumber,VernacularNameCategory,VernacularName,ScientificName,VerbatimScientificName,TaxonRank,AphiaID,Phylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Subspecies,ScientificNameAuthorship,Synonyms,IdentificationComments,IdentifiedBy,IdentificationDate,IdentificationQualifier,AssociatedSequences,IndividualCount,CategoricalAbundance,Density,Cover,VerbatimSize,WeightInKg,Condition,AssociatedTaxa,OccurrenceComments,Substrate,Habitat,Temperature,Salinity,pH,pHscale,pCO2,TA,DIC,Ocean,LargeMarineEcosystem,Country,FishCouncilRegion,Locality,Station,ObservationDate,ObservationYear,ObservationTime,latitude,longitude,DepthInMeters,DepthMethod,gisEtopoDepth,gisGEBCODepth,gisCRMDepth,StartLatitude,StartLongitude,EndLatitude,EndLongitude,MinimumDepthInMeters,MaximumDepthInMeters,LocationAccuracy,NavType,LocationComments,SurveyID,Vessel,PI,PIAffiliation,Purpose,SurveyComments,EventID,SamplingEquipment,VehicleName,OtherData,DataProvider,DataContact,Modified,RecordType,Repository,Citation,SampleID,TrackingID,DatasetID,WebSite,ImageURL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,percent,,kg,,,,,,degrees_Celsius,PSU,,,microatmosphere,micromole/kg,micromole/kg,,,,,,,,,,degrees_north,degrees_east,m,,m,m,m,degrees_north,degrees_east,degrees_north,degrees_east,m,m,m,,,,,,,,,,,,,,,,,,,,,,,
121644,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-08,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-08,2007,,37.9176,-123.3723,120,assigned,120,105,120,NaN,NaN,NaN,NaN,120,120,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121750,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17548,-123.2641,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121751,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.1757,-123.26425,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121752,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17593,-123.2644,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121753,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17615,-123.26455,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121754,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17637,-123.2647,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121755,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17662,-123.2649,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121756,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17678,-123.26501,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121757,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17693,-123.26514,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121758,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17727,-123.26535,112,assigned,113,113,112,NaN,NaN,NaN,NaN,112,112,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121759,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17747,-123.26546,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121760,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17772,-123.26563,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121761,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17795,-123.26575,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121762,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17815,-123.26585,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121763,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17838,-123.26598,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121764,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.1786,-123.26614,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121765,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17883,-123.26625,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121766,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17907,-123.26643,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121767,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17928,-123.26656,113,assigned,113,113,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121768,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17952,-123.2667,113,assigned,113,117,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121769,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17973,-123.26687,113,assigned,113,117,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121770,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.17995,-123.26698,113,assigned,113,117,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121771,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.18017,-123.26712,113,assigned,113,117,113,NaN,NaN,NaN,NaN,113,113,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
